date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:59	320/320	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/td.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/td.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:19:59	1108/1108	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tf.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tf.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:00	809/809	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tg.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tg.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:00	290/290	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/th.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/th.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:01	5058/5058	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tj.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tj.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:03	840/840	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tk.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tk.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:03	636/636	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tl.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tl.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:05	45131/45131	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tm.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tm.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:06	962/962	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tn.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tn.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:07	363/363	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/to.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/to.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:07	666/666	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tr.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tr.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:08	343/343	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tt.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tt.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:08	2935/2935	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tv.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tv.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:10	1230/1230	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tw.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tw.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:10	560/560	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tz.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/tz.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:11	231/231	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ua.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ua.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:12	5359/5359	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ug.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ug.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:13	6967/6967	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/um.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/um.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:15	6967/6967	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/us.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/us.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:16	1731/1731	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/uy.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/uy.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:17	1443/1443	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/uz.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/uz.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:18	496/496	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vc.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vc.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:18	1198/1198	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ve.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ve.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:18	114036/114036	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/va.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/va.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:19	34892/34892	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vg.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vg.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:20	12325/12325	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vi.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vi.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:22	538/538	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vn.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vn.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:23	5798/5798	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vu.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/vu.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:24	300/300	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/wf.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/wf.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:25	879/879	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ws.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ws.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:25	265/265	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ye.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/ye.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:26	307/307	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/yt.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/yt.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:27	1063/1063	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/za.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/za.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:28	8201/8201	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/zm.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/zm.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:30	3061/3061	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/zw.svg	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flags/zw.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/flag-icon-css/flag-icon.min.css)
18:20:34	261608/261608	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.eot?v=1.8.36	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.eot	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
18:20:35	261608/261608	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
18:20:36	99736/99736	---M--	200	added ('OK')	font/woff2	date:Thu,%2006%20Dec%202018%2011:02:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.woff2?v=1.8.36	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff2	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
18:20:37	129588/129588	---M--	200	added ('OK')	font/woff	date:Thu,%2006%20Dec%202018%2011:02:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.woff?v=1.8.36	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
18:20:46	15355/15355	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/ion-rangeslider/img/sprite-skin-modern.png	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/ion-rangeslider/img/sprite-skin-modern.png	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/ion-rangeslider/css/ion.rangeSlider.skinModern.css)
18:20:46	261388/261388	---M--	200	added ('OK')	font/ttf	date:Thu,%2006%20Dec%202018%2011:02:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.ttf?v=1.8.36	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.ttf	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
18:20:47	3080/3080	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/multiselect/img/switch.png	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/multiselect/img/switch.png	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/multiselect/css/multi-select.css)
18:20:48	1233/1233	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/images/transparent.png	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/images/transparent.png	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/css/asColorPicker.css)
18:20:48	14976/14976	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/images/saturation.png	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/images/saturation.png	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/css/asColorPicker.css)
18:20:50	1805/1805	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/images/hue.png	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/images/hue.png	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/css/asColorPicker.css)
18:20:50	3158/3158	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/images/alpha.png	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/images/alpha.png	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/jquery-asColorPicker-master/dist/css/asColorPicker.css)
18:20:51	14502/14502	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/minimal/_all.css	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/minimal/_all.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/all.css)
18:20:52	1980222/1980222	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.svg?v=1.8.36	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/main/scss/icons/material-design-iconic-font/css/materialdesignicons.min.css)
18:20:53	14359/14359	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/square/_all.css	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/square/_all.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/all.css)
18:20:55	12541/12541	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/flat/_all.css	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/flat/_all.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/all.css)
18:20:58	20457/20457	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/line/_all.css	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/line/_all.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/all.css)
18:21:03	1459/1459	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/polaris/polaris.css	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/polaris/polaris.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/all.css)
18:21:05	1323/1323	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/futurico/futurico.css	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/futurico/futurico.css	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/icheck/skins/all.css)
18:21:08	1849/1849	---M--	200	added ('OK')	image/gif	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/x-editable/dist/bootstrap3-editable/img/loading.gif	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/x-editable/dist/bootstrap3-editable/img/loading.gif	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
18:21:08	509/509	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Dec%202018%2011:02:23%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/x-editable/dist/bootstrap3-editable/img/clear.png	C:/My%20Web%20Sites/MonstarAdmin/monstaradmin/wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/x-editable/dist/bootstrap3-editable/img/clear.png	(from https://wrappixel.com/demos/admin-templates/monster-admin/assets/plugins/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css)
